,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
365,366,Shabazz Napier,POR,25,53,26,27,9.7,4.1,1.4,3.5,39.9,0.6,1.7,37.0,0.7,0.9,77.6,0.2,1.0,1.2,1.3,0.8,0.6,0.0,0.7,8.5,0,0,0.3
366,367,Edy Tavares,CLE,25,2,1,1,13.8,4.0,2.0,2.5,80.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,3.5,5.5,0.5,1.0,0.0,3.0,1.5,19.4,0,0,5.0
367,367,Justin Harper,PHI,27,3,1,2,10.4,4.0,1.7,4.0,41.7,0.7,2.3,28.6,0.0,0.0,0.0,0.7,1.0,1.7,0.7,1.3,0.0,0.0,0.7,5.7,0,0,-3.7
368,369,Patrick McCaw,GSW,21,71,57,14,15.1,4.0,1.5,3.5,43.3,0.6,1.7,33.3,0.4,0.5,78.4,0.3,1.1,1.4,1.1,0.5,0.5,0.2,0.9,8.8,0,0,-0.6
369,370,Thon Maker,MIL,20,57,31,26,9.9,4.0,1.5,3.2,45.9,0.5,1.3,37.8,0.6,0.9,65.3,0.7,1.3,2.0,0.4,0.3,0.2,0.5,1.5,8.6,0,0,-0.5
370,371,Kay Felder,CLE,22,42,25,17,9.2,4.0,1.5,3.8,39.2,0.2,0.5,31.8,0.8,1.2,71.4,0.1,0.9,1.0,1.4,0.7,0.4,0.2,0.9,8.3,0,0,-1.3
371,372,Jarell Martin,MEM,23,42,23,19,13.3,3.9,1.4,3.6,38.4,0.2,0.6,36.0,1.0,1.2,80.0,1.0,2.9,3.9,0.2,0.7,0.4,0.2,2.2,10.0,1,0,-1.7
372,373,Anthony Brown,ORL,24,11,3,8,14.5,3.9,1.6,4.5,36.0,0.6,2.5,25.9,0.0,0.0,0.0,0.7,2.3,3.0,0.7,0.5,0.5,0.1,1.4,9.7,0,0,0.4
373,374,Pierre Jackson,DAL,25,9,4,5,9.4,3.9,1.4,4.3,33.3,0.3,1.2,27.3,0.7,0.8,85.7,0.1,0.9,1.0,2.1,0.3,0.2,0.0,0.6,8.6,0,0,6.1
374,375,Jonas Jerebko,BOS,30,78,51,27,15.8,3.8,1.5,3.4,43.5,0.6,1.7,34.6,0.3,0.5,70.3,0.8,2.7,3.5,0.9,0.5,0.3,0.2,1.6,10.5,0,0,0.5
375,376,Malik Beasley,DEN,20,22,12,10,7.5,3.8,1.5,3.3,45.2,0.4,1.3,32.1,0.4,0.5,80.0,0.2,0.5,0.8,0.5,0.4,0.3,0.0,0.5,6.0,0,0,2.6
376,377,Kris Dunn,MIN,23,78,30,48,17.1,3.8,1.5,4.0,37.7,0.3,0.9,28.8,0.5,0.8,61.0,0.3,1.8,2.1,2.4,1.1,1.0,0.5,2.3,13.2,1,0,-1.7
377,378,Malachi Richardson,SAC,21,22,9,13,9.0,3.6,1.3,3.1,41.2,0.4,1.3,28.6,0.7,0.9,78.9,0.1,0.9,1.0,0.5,0.4,0.2,0.0,1.0,6.1,0,0,-0.8
378,379,Adreian Payne,MIN,26,18,5,13,7.5,3.5,1.3,3.0,42.6,0.2,0.8,20.0,0.8,1.1,73.7,0.5,1.3,1.8,0.4,0.4,0.4,0.4,1.8,8.3,0,0,0.4
379,380,Tyler Zeller,BOS,27,51,32,19,10.3,3.5,1.5,3.1,49.4,0.0,0.0,0.0,0.4,0.8,56.4,0.8,1.6,2.4,0.8,0.4,0.1,0.4,1.2,8.9,1,0,0.0
380,381,Tyus Jones,MIN,21,60,23,37,12.9,3.5,1.3,3.0,41.4,0.4,1.2,35.6,0.6,0.7,76.7,0.2,1.0,1.1,2.6,0.6,0.8,0.1,0.8,10.7,0,0,0.6
381,382,Brian Roberts,CHA,31,41,16,25,10.2,3.5,1.1,3.0,37.7,0.4,1.1,38.6,0.8,1.0,84.6,0.1,0.8,1.0,1.3,0.6,0.2,0.0,0.4,6.6,0,0,-1.4
382,382,Rashad Vaughn,MIL,20,41,18,23,11.2,3.5,1.4,3.8,36.5,0.6,2.0,32.1,0.0,0.1,40.0,0.1,1.1,1.2,0.6,0.3,0.5,0.2,0.8,7.5,0,0,-1.9
383,384,Johnny O'Bryant III,CHA,24,11,4,7,7.3,3.5,1.4,2.7,50.0,0.3,0.5,50.0,0.5,0.5,83.3,0.8,0.9,1.7,0.5,0.5,0.0,0.1,0.9,6.1,0,0,-2.4
384,385,Jose Calderon,ATL,35,41,15,26,13.1,3.4,1.3,3.3,41.0,0.5,1.6,31.3,0.3,0.3,91.7,0.4,1.4,1.8,2.1,1.0,0.3,0.0,0.9,8.7,0,0,-2.6
385,386,Dejounte Murray,SAS,20,38,29,9,8.5,3.4,1.3,3.1,43.1,0.2,0.6,39.1,0.6,0.8,70.0,0.2,0.9,1.1,1.3,1.0,0.2,0.2,0.8,6.7,0,0,0.0
386,387,Kyle Anderson,SAS,23,72,53,19,14.2,3.4,1.3,2.9,44.5,0.2,0.6,37.5,0.6,0.8,78.9,0.5,2.4,2.9,1.3,0.5,0.7,0.4,0.9,11.4,0,0,2.5
387,388,Dragan Bender,PHX,19,43,13,30,13.3,3.4,1.3,3.7,35.4,0.7,2.3,27.7,0.1,0.3,36.4,0.5,1.9,2.4,0.5,0.7,0.2,0.5,1.7,8.6,1,0,-0.6
388,389,Jared Sullinger,TOR,25,11,2,9,10.7,3.4,1.4,4.3,31.9,0.3,1.6,16.7,0.4,0.7,50.0,0.9,1.5,2.5,0.3,0.4,0.4,0.1,1.5,7.7,0,0,-2.6
389,390,Gary Payton II,MIL,24,6,2,4,16.5,3.3,1.3,3.7,36.4,0.2,1.5,11.1,0.5,0.8,60.0,0.0,2.0,2.0,2.2,1.7,0.5,0.7,1.5,10.8,0,0,-9.7
390,391,Norris Cole,OKC,28,13,5,8,9.6,3.3,1.2,4.0,30.8,0.2,1.0,23.1,0.6,0.8,80.0,0.0,0.8,0.8,1.1,0.5,0.6,0.0,1.4,7.2,0,0,-1.2
391,392,Nicolas Laprovittola,SAS,27,18,15,3,9.7,3.3,1.1,2.6,42.6,0.6,1.5,37.0,0.5,0.5,100.0,0.1,0.5,0.6,1.6,1.1,0.2,0.1,1.1,6.1,0,0,-2.4
392,393,Darrun Hilliard,DET,24,39,19,20,9.8,3.3,1.2,3.2,37.3,0.3,1.2,26.1,0.5,0.7,75.0,0.1,0.8,0.8,0.8,0.7,0.3,0.1,1.0,5.8,0,0,0.3
393,394,Paul Pierce,LAC,39,25,16,9,11.1,3.2,1.1,2.8,40.0,0.6,1.7,34.9,0.4,0.5,76.9,0.0,1.9,1.9,0.4,0.6,0.2,0.2,1.6,6.6,0,0,1.1
394,395,Wade Baldwin IV,MEM,21,33,18,15,12.3,3.2,1.1,3.5,31.3,0.1,0.7,13.6,0.9,1.1,83.8,0.3,1.1,1.4,1.8,1.2,0.5,0.2,1.2,8.7,0,0,-4.2
395,396,Henry Ellenson,DET,20,19,8,11,7.7,3.2,1.2,3.4,35.9,0.5,1.8,28.6,0.2,0.4,50.0,0.4,1.7,2.2,0.4,0.7,0.1,0.1,0.3,5.9,1,0,-0.2
396,397,Briante Weber,CHA,24,20,12,8,10.2,3.1,1.3,3.0,41.7,0.1,0.5,10.0,0.6,0.8,68.8,0.4,0.9,1.3,1.1,0.4,0.6,0.1,0.8,7.8,0,0,-2.5
397,398,Maurice Ndour,NYK,25,32,10,22,10.4,3.1,1.2,2.7,45.3,0.0,0.2,14.3,0.6,0.8,73.1,0.7,1.3,2.0,0.3,0.4,0.5,0.3,0.9,7.6,1,0,-0.1
398,399,Jakob Poeltl,TOR,21,54,38,16,11.6,3.1,1.2,2.1,58.3,0.0,0.0,0.0,0.6,1.1,54.4,1.4,1.6,3.1,0.2,0.5,0.3,0.4,2.1,8.6,0,0,-0.1
399,400,Jarrett Jack,NOP,33,2,1,1,16.5,3.0,1.0,1.5,66.7,0.0,0.5,0.0,1.0,1.0,100.0,0.0,0.0,0.0,2.5,1.5,1.0,0.0,2.0,8.3,0,0,-3.0
400,400,Sheldon Mac,WAS,24,30,17,13,9.6,3.0,1.0,2.5,40.0,0.2,1.0,23.3,0.8,0.9,85.2,0.1,1.0,1.1,0.5,0.2,0.3,0.1,0.6,5.9,0,0,-1.8
401,402,Sasha Vujacic,NYK,33,42,14,28,9.7,3.0,1.0,3.2,30.9,0.5,1.8,31.1,0.4,0.6,70.8,0.3,1.1,1.4,1.2,0.4,0.3,0.0,0.9,7.2,0,0,-0.2
402,403,Andrew Bogut,CLE,32,27,8,19,21.6,2.9,1.4,3.0,46.9,0.0,0.0,0.0,0.1,0.4,27.3,2.1,6.0,8.1,1.8,1.6,0.5,0.9,3.2,18.0,0,0,-1.3
403,404,Salah Mejri,DAL,31,73,29,44,12.4,2.9,1.2,1.9,64.2,0.0,0.0,33.3,0.5,0.8,59.0,1.3,2.9,4.2,0.2,0.5,0.4,0.8,2.1,11.5,1,0,-0.2
404,405,Lavoy Allen,IND,28,61,31,30,14.3,2.9,1.3,2.8,45.8,0.0,0.0,0.0,0.4,0.5,69.7,1.7,1.9,3.6,0.9,0.5,0.3,0.4,1.3,10.2,2,0,-2.0
405,406,Fred VanVleet,TOR,23,37,25,12,7.9,2.9,1.1,3.0,35.1,0.3,0.8,37.9,0.5,0.6,81.8,0.1,1.0,1.1,0.9,0.4,0.4,0.1,1.0,6.8,0,0,1.8
406,407,Alan Anderson,LAC,34,30,20,10,10.3,2.9,1.0,2.7,37.5,0.5,1.5,31.8,0.4,0.5,75.0,0.1,0.7,0.8,0.4,0.2,0.1,0.0,1.2,4.4,0,0,-2.6
407,408,Jeff Withey,UTA,27,51,33,18,8.5,2.9,1.1,2.0,53.4,0.0,0.0,0.0,0.7,0.9,75.0,1.0,1.4,2.4,0.1,0.3,0.3,0.6,1.0,8.5,0,0,-0.4
408,409,Semaj Christon,OKC,24,64,36,28,15.2,2.9,1.2,3.5,34.5,0.2,1.0,19.0,0.3,0.5,54.8,0.3,1.1,1.4,2.0,0.7,0.4,0.1,1.2,8.5,0,0,-2.2
409,410,James Michael McAdoo,GSW,24,52,43,9,8.8,2.8,1.2,2.3,53.0,0.0,0.2,25.0,0.4,0.8,50.0,0.7,1.1,1.8,0.3,0.4,0.3,0.6,0.9,7.8,0,0,-0.8
410,411,Chinanu Onuaku,HOU,20,5,2,3,10.3,2.8,1.0,1.4,71.4,0.0,0.0,0.0,0.8,0.8,100.0,0.4,1.6,2.0,0.6,0.8,0.6,0.2,1.2,7.7,0,0,-9.0
411,411,Marcus Georges-Hunt,ORL,23,5,2,3,9.5,2.8,0.4,1.4,28.6,0.2,0.4,50.0,1.8,2.0,90.0,0.2,1.6,1.8,0.6,0.4,0.2,0.0,1.0,6.1,0,0,-5.0
412,411,Okaro White,MIA,24,35,26,9,13.5,2.8,0.9,2.5,37.9,0.3,1.0,35.3,0.6,0.6,90.9,0.7,1.6,2.3,0.6,0.5,0.3,0.3,1.5,7.7,0,0,1.9
413,414,Nicolas Brussino,DAL,24,54,18,36,9.7,2.8,1.0,2.6,36.9,0.5,1.8,30.5,0.3,0.4,77.3,0.5,1.3,1.8,0.9,0.5,0.3,0.1,0.8,7.1,0,0,-2.0
414,415,Axel Toupane,NOP,24,4,2,2,11.9,2.8,1.3,2.3,55.6,0.3,1.0,25.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.3,1.5,4.6,0,0,-2.8
415,415,James Jones,CLE,36,48,28,20,7.9,2.8,0.9,1.9,47.8,0.6,1.4,47.0,0.3,0.4,65.0,0.1,0.7,0.8,0.3,0.2,0.1,0.2,0.8,4.9,0,0,-2.1
416,415,Kyle Singler,OKC,29,32,15,17,12.0,2.8,1.1,2.6,41.0,0.2,1.2,18.9,0.4,0.5,76.5,0.3,1.3,1.5,0.3,0.3,0.2,0.2,0.9,5.8,0,0,0.3
417,418,Omer Asik,NOP,30,31,12,19,15.6,2.7,1.0,2.1,47.7,0.0,0.0,0.0,0.7,1.3,59.0,1.5,3.7,5.3,0.5,0.5,0.2,0.3,1.6,10.8,1,0,-1.9
418,419,Marcelo Huertas,LAL,34,23,5,18,10.3,2.7,1.1,3.0,36.8,0.2,0.8,21.1,0.4,0.7,52.9,0.1,1.0,1.0,2.3,0.8,0.4,0.1,0.7,8.1,0,0,-1.9
419,420,Wesley Johnson,LAC,29,68,40,28,11.9,2.7,1.1,2.9,36.5,0.4,1.7,24.6,0.2,0.3,64.7,0.4,2.3,2.7,0.3,0.3,0.4,0.4,1.2,8.8,0,0,-0.8
420,421,Tomas Satoransky,WAS,25,57,33,24,12.6,2.7,1.1,2.6,41.5,0.2,0.6,24.3,0.4,0.6,69.7,0.4,1.0,1.5,1.6,0.7,0.5,0.1,1.1,7.9,1,0,0.2
421,422,Christian Wood,CHA,21,13,5,8,8.2,2.7,0.9,1.8,52.2,0.0,0.4,0.0,0.8,1.2,73.3,1.1,1.2,2.2,0.2,0.5,0.2,0.5,0.8,7.1,0,0,1.5
422,423,DeAndre' Bembry,ATL,22,38,20,18,9.8,2.7,1.2,2.6,48.0,0.0,0.5,5.6,0.2,0.4,37.5,0.4,1.2,1.6,0.7,0.4,0.2,0.1,0.6,6.2,0,0,-1.2
423,424,Andrew Nicholson,BKN,27,38,20,18,9.0,2.6,1.1,2.9,38.7,0.1,0.7,18.5,0.2,0.4,64.3,0.4,1.2,1.6,0.3,0.4,0.4,0.2,1.4,6.2,0,0,-3.4
424,425,Bryn Forbes,SAS,23,36,24,12,7.9,2.6,1.0,2.8,36.4,0.5,1.5,32.1,0.1,0.2,83.3,0.1,0.6,0.6,0.6,0.3,0.0,0.0,0.6,4.1,0,0,-1.4
425,426,Kevon Looney,GSW,21,53,44,9,8.4,2.5,1.1,2.0,52.3,0.0,0.2,22.2,0.4,0.6,61.8,0.8,1.5,2.3,0.5,0.3,0.3,0.3,1.2,7.7,0,0,-0.3
426,427,Pat Connaughton,POR,24,39,18,21,8.1,2.5,0.9,1.8,51.4,0.4,0.8,51.5,0.2,0.2,77.8,0.3,1.1,1.3,0.7,0.4,0.2,0.1,0.6,5.4,0,0,-0.4
427,428,Miles Plumlee,CHA,28,45,19,26,10.8,2.5,1.0,2.0,47.8,0.0,0.0,0.0,0.6,0.9,64.1,0.8,1.3,2.1,0.5,0.7,0.4,0.3,1.6,7.1,0,0,-1.5
428,429,Mike Scott,ATL,28,18,7,11,10.8,2.5,0.9,3.3,28.8,0.2,1.5,14.8,0.4,0.4,87.5,0.6,1.5,2.1,0.9,0.4,0.2,0.2,0.7,7.1,0,0,-2.3
429,429,Raul Neto,UTA,25,40,24,16,8.6,2.5,1.0,2.3,45.1,0.3,0.8,32.3,0.2,0.2,88.9,0.1,0.7,0.8,0.9,0.4,0.5,0.1,1.2,6.3,0,0,2.1
430,431,Bobby Brown,HOU,32,25,18,7,4.9,2.5,0.9,2.4,38.3,0.6,1.4,40.0,0.1,0.1,100.0,0.0,0.2,0.2,0.6,0.2,0.0,0.0,0.2,3.5,0,0,-1.4
431,432,DeAndre Liggins,DAL,29,62,40,22,12.5,2.5,0.9,2.3,38.7,0.3,0.7,37.0,0.4,0.6,62.5,0.3,1.4,1.7,0.9,0.7,0.8,0.2,1.3,8.1,0,0,0.9
432,433,James Young,BOS,21,29,16,13,7.6,2.3,0.9,2.0,43.1,0.4,1.2,34.3,0.2,0.3,66.7,0.2,0.7,0.9,0.1,0.1,0.3,0.1,0.5,4.7,0,0,-1.3
433,434,Chris Andersen,CLE,38,12,8,4,9.5,2.3,0.8,1.8,40.9,0.0,0.3,0.0,0.8,1.2,71.4,0.8,1.8,2.6,0.4,0.4,0.4,0.6,1.7,8.6,0,0,0.7
434,434,Greivis Vasquez,BKN,30,3,1,2,12.9,2.3,0.7,2.7,25.0,0.3,1.0,33.3,0.7,1.0,66.7,0.0,0.7,0.7,1.7,0.3,0.3,0.3,2.0,7.3,0,0,-4.3
435,436,Metta World Peace,LAL,37,25,8,17,6.4,2.3,0.8,2.7,27.9,0.4,1.5,23.7,0.4,0.6,62.5,0.2,0.6,0.8,0.4,0.3,0.4,0.1,0.7,5.1,0,0,-2.4
436,437,Chris McCullough,WAS,22,16,1,15,5.0,2.3,1.0,2.0,50.0,0.1,0.4,14.3,0.2,0.3,60.0,0.6,0.6,1.2,0.1,0.2,0.1,0.1,0.4,4.4,0,0,3.1
437,438,Jake Layman,POR,23,35,16,19,7.1,2.2,0.7,2.5,29.2,0.4,1.5,25.5,0.4,0.5,76.5,0.2,0.5,0.7,0.3,0.3,0.3,0.1,0.6,4.2,0,0,0.0
438,439,AJ Hammons,DAL,24,22,4,18,7.4,2.2,0.8,1.9,40.5,0.2,0.5,50.0,0.4,0.9,45.0,0.4,1.3,1.6,0.2,0.5,0.0,0.6,1.0,5.9,0,0,-0.2
439,440,Treveon Graham,CHA,23,27,10,17,7.0,2.1,0.7,1.5,47.5,0.3,0.6,60.0,0.4,0.6,66.7,0.2,0.6,0.8,0.2,0.1,0.2,0.0,0.7,4.1,0,0,-1.4
440,441,Joe Young,IND,25,33,18,15,4.1,2.1,0.8,2.2,36.1,0.2,0.7,21.7,0.3,0.5,73.3,0.0,0.5,0.5,0.5,0.2,0.1,0.0,0.2,3.6,0,0,-1.7
441,442,Rakeem Christmas,IND,25,29,14,15,7.6,2.0,0.7,1.5,44.2,0.0,0.0,0.0,0.7,1.0,72.4,0.9,1.0,1.9,0.1,0.3,0.1,0.2,1.3,5.2,0,0,-1.2
442,443,Demetrius Jackson,BOS,22,5,1,4,3.4,2.0,0.6,0.8,75.0,0.2,0.2,100.0,0.6,1.2,50.0,0.4,0.4,0.8,0.6,0.0,0.0,0.0,0.0,3.9,0,0,0.2
443,443,Gary Neal,ATL,32,2,1,1,9.2,2.0,0.0,3.5,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,3.4,0,0,-2.5
444,443,Manny Harris,DAL,27,4,1,3,6.2,2.0,0.8,3.8,20.0,0.0,0.5,0.0,0.5,1.0,50.0,0.8,1.5,2.3,0.5,0.5,0.0,0.0,0.3,5.0,0,0,-5.3
445,446,Tim Quarterman,POR,22,16,6,10,5.0,1.9,0.8,1.8,44.8,0.3,0.8,38.5,0.0,0.2,0.0,0.3,0.6,0.9,0.7,0.7,0.1,0.2,0.4,4.3,0,0,0.1
446,446,Udonis Haslem,MIA,37,16,6,10,8.1,1.9,0.7,1.4,47.8,0.0,0.2,0.0,0.6,0.9,60.0,0.5,1.8,2.3,0.4,0.5,0.4,0.1,1.4,6.0,0,0,-4.3
447,448,Marshall Plumlee,NYK,24,21,6,15,8.1,1.9,0.8,1.4,53.3,0.0,0.0,0.0,0.4,0.9,42.1,1.1,1.3,2.4,0.5,0.6,0.2,0.2,1.1,6.1,1,0,-0.1
448,449,Damian Jones,GSW,22,10,7,3,8.5,1.9,0.8,1.6,50.0,0.0,0.0,0.0,0.3,1.0,30.0,0.9,1.4,2.3,0.0,0.6,0.1,0.4,1.5,5.6,0,0,-2.8
449,450,Joel Bolomboy,UTA,23,12,8,4,4.4,1.8,0.8,1.3,56.3,0.1,0.3,25.0,0.3,0.5,50.0,0.3,1.1,1.4,0.2,0.2,0.1,0.2,0.1,4.4,0,0,1.0
450,451,Damjan Rudez,ORL,31,45,12,33,7.0,1.8,0.7,2.0,35.2,0.4,1.4,31.3,0.0,0.0,0.0,0.1,0.4,0.6,0.4,0.2,0.3,0.0,0.7,3.8,0,0,-1.7
451,452,Lamar Patterson,ATL,25,5,1,4,8.1,1.8,0.6,3.0,20.0,0.2,1.2,16.7,0.4,0.6,66.7,0.2,1.2,1.4,1.2,0.8,0.2,0.0,1.2,5.1,0,0,2.6
452,453,John Jenkins,PHX,26,4,0,4,3.2,1.8,0.5,1.3,40.0,0.3,0.5,50.0,0.5,0.5,100.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,2.4,0,0,2.3
453,454,Jordan Hill,MIN,29,7,2,5,6.7,1.7,0.7,1.9,38.5,0.0,0.0,0.0,0.3,0.3,100.0,1.1,0.9,2.0,0.0,0.6,0.1,0.0,1.3,4.0,0,0,1.7
454,455,Cole Aldrich,MIN,28,62,23,39,8.6,1.7,0.7,1.4,52.3,0.0,0.0,0.0,0.2,0.4,68.2,0.8,1.7,2.5,0.4,0.3,0.4,0.4,1.4,7.4,1,0,-0.5
455,456,Nick Collison,OKC,36,20,10,10,6.4,1.7,0.7,1.2,60.9,0.0,0.1,0.0,0.3,0.4,62.5,0.5,1.1,1.6,0.6,0.2,0.1,0.1,0.9,4.8,0,0,-2.0
456,457,Deyonta Davis,MEM,20,36,23,13,6.6,1.6,0.7,1.3,51.1,0.0,0.0,0.0,0.3,0.5,55.6,0.6,1.1,1.7,0.1,0.2,0.1,0.5,1.1,5.1,0,0,-1.2
457,458,Ryan Kelly,ATL,26,16,6,10,6.9,1.6,0.5,1.8,28.6,0.3,0.6,40.0,0.3,0.4,83.3,0.1,1.1,1.1,0.5,0.3,0.3,0.3,0.3,5.1,0,0,0.3
458,459,Bruno Caboclo,TOR,21,9,8,1,4.5,1.6,0.7,1.8,37.5,0.2,0.7,33.3,0.0,0.0,0.0,0.6,0.6,1.1,0.4,0.2,0.2,0.1,0.4,4.3,0,0,0.1
459,460,Jordan Mickey,BOS,22,25,9,16,5.6,1.5,0.6,1.4,44.1,0.0,0.0,0.0,0.3,0.6,57.1,0.5,0.8,1.4,0.3,0.4,0.1,0.2,0.5,4.3,0,0,-2.3
460,461,Elijah Millsap,PHX,29,2,1,1,11.6,1.5,0.5,3.5,14.3,0.0,1.0,0.0,0.5,1.0,50.0,1.5,1.5,3.0,0.5,1.0,0.0,0.0,1.0,4.9,0,0,-3.0
461,461,Jarnell Stokes,DEN,23,2,0,2,3.3,1.5,0.5,0.5,100.0,0.0,0.0,0.0,0.5,1.0,50.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,1.5,5.7,0,0,0.0
462,463,Diamond Stone,LAC,20,7,6,1,3.5,1.4,0.4,1.9,23.1,0.0,0.0,0.0,0.6,0.6,100.0,0.1,0.7,0.9,0.0,0.3,0.0,0.1,0.7,2.6,0,0,-3.9
463,464,Mike Miller,DEN,37,20,9,11,7.5,1.4,0.5,1.2,39.1,0.4,1.0,40.0,0.1,0.1,100.0,0.1,1.8,1.9,1.1,0.7,0.1,0.0,0.5,5.0,0,0,-0.3
464,465,Brice Johnson,LAC,23,3,1,2,3.1,1.3,0.7,2.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.3,0.3,0.7,0.3,0.0,5.7,0,0,2.3
465,466,Joel Anthony,SAS,34,19,15,4,6.4,1.3,0.5,0.8,62.5,0.0,0.0,0.0,0.3,0.4,62.5,0.4,1.2,1.6,0.2,0.2,0.1,0.3,0.6,4.6,0,0,-0.7
466,467,Anderson Varejao,GSW,34,14,12,2,6.6,1.3,0.4,1.0,35.7,0.0,0.0,0.0,0.6,0.8,72.7,0.9,1.1,1.9,0.7,0.6,0.2,0.2,1.1,5.4,0,0,-2.1
467,468,Daniel Ochefu,WAS,23,19,12,7,3.9,1.3,0.6,1.4,44.4,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.9,1.2,0.2,0.2,0.1,0.0,0.9,3.0,0,0,-1.6
468,469,Stephen Zimmerman,ORL,20,19,8,11,5.7,1.2,0.5,1.6,32.3,0.0,0.0,0.0,0.2,0.3,60.0,0.6,1.3,1.8,0.2,0.2,0.1,0.3,0.9,4.7,0,0,-2.1
469,470,Mike Tobey,CHA,22,2,0,2,12.6,1.0,0.5,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.5,0.5,0.0,0.0,1.0,3.1,0,0,-8.5
470,470,Ronnie Price,PHX,34,14,4,10,9.6,1.0,0.3,1.7,16.7,0.2,1.2,17.6,0.2,0.3,75.0,0.2,0.6,0.8,1.3,0.2,0.8,0.1,1.0,6.2,0,0,-3.1
471,472,C.J. Wilcox,ORL,26,22,8,14,4.9,1.0,0.4,1.4,25.8,0.1,0.7,20.0,0.1,0.1,100.0,0.2,0.4,0.5,0.5,0.3,0.1,0.0,0.4,2.6,0,0,-0.8
472,473,Kyle Wiltjer,HOU,24,14,12,2,3.1,0.9,0.3,1.0,28.6,0.3,0.9,30.8,0.1,0.1,50.0,0.3,0.4,0.7,0.1,0.4,0.2,0.1,0.3,2.5,0,0,-2.7
473,474,Georges Niang,IND,24,23,11,12,4.0,0.9,0.4,1.6,25.0,0.0,0.5,8.3,0.1,0.1,100.0,0.1,0.7,0.7,0.2,0.2,0.1,0.0,0.3,2.3,0,0,0.1
474,475,Alonzo Gee,DEN,30,13,4,9,6.9,0.8,0.2,1.1,21.4,0.0,0.2,0.0,0.4,0.7,55.6,0.3,0.8,1.2,0.5,0.3,0.4,0.1,1.1,4.0,0,0,-1.4
475,476,Larry Sanders,CLE,28,5,2,3,2.5,0.8,0.2,0.8,25.0,0.0,0.0,0.0,0.4,0.4,100.0,0.6,0.2,0.8,0.0,0.4,0.2,0.2,1.0,2.6,0,0,-0.2
476,477,Isaiah Taylor,HOU,22,4,3,1,13.0,0.8,0.3,1.8,14.3,0.0,0.5,0.0,0.3,0.5,50.0,0.3,0.5,0.8,0.8,0.0,0.3,0.3,1.5,4.3,0,0,-4.8
477,478,Steve Novak,MIL,34,8,6,2,2.7,0.6,0.3,0.9,28.6,0.1,0.8,16.7,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.1,1.1,0,0,0.0
478,479,Arinze Onuaku,ORL,29,8,3,5,3.5,0.5,0.3,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.8,0.3,0.3,0.0,0.1,0.4,1.9,0,0,-1.9
479,480,Michael Gbinije,DET,25,9,7,2,3.5,0.4,0.1,1.1,10.0,0.0,0.4,0.0,0.2,0.2,100.0,0.2,0.1,0.3,0.2,0.0,0.0,0.0,0.2,1.2,0,0,-0.3
480,481,John Lucas III,MIN,34,5,3,2,2.1,0.4,0.2,0.8,25.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,1.9,0,0,2.4
481,482,Aaron Harrison,CHA,22,5,2,3,3.3,0.2,0.0,0.8,0.0,0.0,0.4,0.0,0.2,0.4,50.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.4,1.8,0,0,-1.0
482,483,Ben Bentil,DAL,22,3,2,1,3.3,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.3,0.5,0,0,-4.0
483,483,Danuel House Jr.,WAS,24,1,0,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,0.0
484,483,Patricio Garino,ORL,24,5,2,3,8.6,0.0,0.0,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.2,1.4,0.0,0.6,0.0,0.0,0.8,1.1,0,0,-2.8
485,483,RJ Hunter,CHI,23,3,2,1,3.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0,0,-3.3
